ouCNBTPLID,ouCNCTPLID,ouIPPTPLID,ouTaxTPLID,laneType,oUGrade,oUHashChild,oUID,oUJobDescription,oULevel,oUParentID,oUPayrollTaxTPLID,oUPosition
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793761324,GRADE-002;	2153000-5418000	;FAC-1603793761324,GRADE-003;	2369000-5961000	;FAC-1603793761324,GRADE-004;	5167000-10334000	;FAC-1603793761324,GRADE-005;	6718000-13346000	;FAC-1603793761324,GRADE-006;	8734000-17466000	;FAC-1603793761324,GRADE-007;	11355000-22710000	;FAC-1603793761324,GRADE-008;	14762000-29524000	;FAC-1603793761324,GRADE-009;	19191000-38382000	;FAC-1603793761324,GRADE-010;	25908000-51816000	;FAC-1603793761324,GRADE-011;	34976000-69525000	;FAC-1603793761324,GRADE-012;	47218000-69952000	;FAC-1603793761324,GRADE-013;	47218000-69952000	;FAC-1603793761324,GRADE-014;	1957000-4925000	;FAC-1603793761324",TRUE,OUID-KOMUT10001,Komisaris Utama                                   ,LVL-000,NULL,PAY-1580288169116,LVL-000-KOMUT
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793701560,GRADE-002;	2153000-5418000	;FAC-1603793701560,GRADE-003;	2369000-5961000	;FAC-1603793701560,GRADE-004;	5167000-10334000	;FAC-1603793701560,GRADE-005;	6718000-13346000	;FAC-1603793701560,GRADE-006;	8734000-17466000	;FAC-1603793701560,GRADE-007;	11355000-22710000	;FAC-1603793701560,GRADE-008;	14762000-29524000	;FAC-1603793701560,GRADE-009;	19191000-38382000	;FAC-1603793701560,GRADE-010;	25908000-51816000	;FAC-1603793701560,GRADE-011;	34976000-69525000	;FAC-1603793701560,GRADE-012;	47218000-69952000	;FAC-1603793701560,GRADE-013;	47218000-69952000	;FAC-1603793701560,GRADE-014;	1957000-4925000	;FAC-1603793701560",TRUE,OUID-ASDBR10109,Associate Director Bisnis Retail,LVL-002,OUID-WKDUT10007,PAY-1580288169116,LVL-002-ASDBR
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SSKBR10110,Sekretaris Associate Director Bisnis Retail,LVL-006,OUID-ASDBR10109,PAY-1580288169116,LVL-006-SSKBR
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603779164791,GRADE-002;	2153000-5418000	;FAC-1603779164791,GRADE-003;	2369000-5961000	;FAC-1603779164791,GRADE-004;	5167000-10334000	;FAC-1603779164791,GRADE-005;	6718000-13346000	;FAC-1603779164791,GRADE-006;	8734000-17466000	;FAC-1603779164791,GRADE-007;	11355000-22710000	;FAC-1603779164791,GRADE-008;	14762000-29524000	;FAC-1603779164791,GRADE-009;	19191000-38382000	;FAC-1603779164791,GRADE-010;	25908000-51816000	;FAC-1603779164791,GRADE-011;	34976000-69525000	;FAC-1603779164791,GRADE-012;	47218000-69952000	;FAC-1603779164791,GRADE-013;	47218000-69952000	;FAC-1603779164791,GRADE-014;	1957000-4925000	;FAC-1603779164791",TRUE,OUID-DUMKM10111,Deputi Direktur UMKM & Konsumer,LVL-003,OUID-ASDBR10109,PAY-1580288169116,LVL-003-DUMKM
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-DRVER10112,Driver,LVL-006,OUID-DUMKM10111,PAY-1580288169116,LVL-006-DRVER
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603778861841,GRADE-002;	2153000-5418000	;FAC-1603778861841,GRADE-003;	2369000-5961000	;FAC-1603778861841,GRADE-004;	5167000-10334000	;FAC-1603778861841,GRADE-005;	6718000-13346000	;FAC-1603778861841,GRADE-006;	8734000-17466000	;FAC-1603778861841,GRADE-007;	11355000-22710000	;FAC-1603778861841,GRADE-008;	14762000-29524000	;FAC-1603778861841,GRADE-009;	19191000-38382000	;FAC-1603778861841,GRADE-010;	25908000-51816000	;FAC-1603778861841,GRADE-011;	34976000-69525000	;FAC-1603778861841,GRADE-012;	47218000-69952000	;FAC-1603778861841,GRADE-013;	47218000-69952000	;FAC-1603778861841,GRADE-014;	1957000-4925000	;FAC-1603778861841",TRUE,OUID-EORBS10113,Executive Officer Ritel Bisnis 1,LVL-004,OUID-DUMKM10111,PAY-1580288169116,LVL-004-EORBS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SORBS10114,Senior Officer Ritel Bisnis 1,LVL-005,OUID-EORBS10113,PAY-1580288169116,LVL-005-SORBS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STRTB110115,Staff Ritel Bisnis 1,LVL-006,OUID-EORBS10113,PAY-1580288169116,LVL-006-STRTB1
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603778861841,GRADE-002;	2153000-5418000	;FAC-1603778861841,GRADE-003;	2369000-5961000	;FAC-1603778861841,GRADE-004;	5167000-10334000	;FAC-1603778861841,GRADE-005;	6718000-13346000	;FAC-1603778861841,GRADE-006;	8734000-17466000	;FAC-1603778861841,GRADE-007;	11355000-22710000	;FAC-1603778861841,GRADE-008;	14762000-29524000	;FAC-1603778861841,GRADE-009;	19191000-38382000	;FAC-1603778861841,GRADE-010;	25908000-51816000	;FAC-1603778861841,GRADE-011;	34976000-69525000	;FAC-1603778861841,GRADE-012;	47218000-69952000	;FAC-1603778861841,GRADE-013;	47218000-69952000	;FAC-1603778861841,GRADE-014;	1957000-4925000	;FAC-1603778861841",TRUE,OUID-EORBD10116,Executive Officer Ritel Bisnis 2,LVL-004,OUID-DUMKM10111,PAY-1580288169116,LVL-004-EORBD
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SORBD10117,Senior Officer Ritel Bisnis 2,LVL-005,OUID-EORBD10116,PAY-1580288169116,LVL-005-SORBD
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STRTB210118,Staff Ritel Bisnis 2,LVL-006,OUID-EORBD10116,PAY-1580288169116,LVL-006-STRTB2
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603778861841,GRADE-002;	2153000-5418000	;FAC-1603778861841,GRADE-003;	2369000-5961000	;FAC-1603778861841,GRADE-004;	5167000-10334000	;FAC-1603778861841,GRADE-005;	6718000-13346000	;FAC-1603778861841,GRADE-006;	8734000-17466000	;FAC-1603778861841,GRADE-007;	11355000-22710000	;FAC-1603778861841,GRADE-008;	14762000-29524000	;FAC-1603778861841,GRADE-009;	19191000-38382000	;FAC-1603778861841,GRADE-010;	25908000-51816000	;FAC-1603778861841,GRADE-011;	34976000-69525000	;FAC-1603778861841,GRADE-012;	47218000-69952000	;FAC-1603778861841,GRADE-013;	47218000-69952000	;FAC-1603778861841,GRADE-014;	1957000-4925000	;FAC-1603778861841",TRUE,OUID-EOMBS10119,Executive Officer Mikro Bisnis 1,LVL-004,OUID-DUMKM10111,PAY-1580288169116,LVL-004-EOMBS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SOMBS10120,Senior Officer Mikro Bisnis 1,LVL-005,OUID-EOMBS10119,PAY-1580288169116,LVL-005-SOMBS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STMKB10121,Staff Mikro Bisnis 1,LVL-006,OUID-EOMBS10119,PAY-1580288169116,LVL-006-STMKB
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603778861841,GRADE-002;	2153000-5418000	;FAC-1603778861841,GRADE-003;	2369000-5961000	;FAC-1603778861841,GRADE-004;	5167000-10334000	;FAC-1603778861841,GRADE-005;	6718000-13346000	;FAC-1603778861841,GRADE-006;	8734000-17466000	;FAC-1603778861841,GRADE-007;	11355000-22710000	;FAC-1603778861841,GRADE-008;	14762000-29524000	;FAC-1603778861841,GRADE-009;	19191000-38382000	;FAC-1603778861841,GRADE-010;	25908000-51816000	;FAC-1603778861841,GRADE-011;	34976000-69525000	;FAC-1603778861841,GRADE-012;	47218000-69952000	;FAC-1603778861841,GRADE-013;	47218000-69952000	;FAC-1603778861841,GRADE-014;	1957000-4925000	;FAC-1603778861841",TRUE,OUID-EOBLK10122,Executive Officer Layanan Keuangan Inklusif,LVL-004,OUID-DUMKM10111,PAY-1580288169116,LVL-004-EOBLK
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SOBLK10123,Senior Officer Layanan Keuangan Inklusif ,LVL-005,OUID-EOBLK10122,PAY-1580288169116,LVL-005-SOBLK
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SBLKI10124,Staff Layanan Keuangan Insklusif,LVL-006,OUID-EOBLK10122,PAY-1580288169116,LVL-006-SBLKI
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603778861841,GRADE-002;	2153000-5418000	;FAC-1603778861841,GRADE-003;	2369000-5961000	;FAC-1603778861841,GRADE-004;	5167000-10334000	;FAC-1603778861841,GRADE-005;	6718000-13346000	;FAC-1603778861841,GRADE-006;	8734000-17466000	;FAC-1603778861841,GRADE-007;	11355000-22710000	;FAC-1603778861841,GRADE-008;	14762000-29524000	;FAC-1603778861841,GRADE-009;	19191000-38382000	;FAC-1603778861841,GRADE-010;	25908000-51816000	;FAC-1603778861841,GRADE-011;	34976000-69525000	;FAC-1603778861841,GRADE-012;	47218000-69952000	;FAC-1603778861841,GRADE-013;	47218000-69952000	;FAC-1603778861841,GRADE-014;	1957000-4925000	;FAC-1603778861841",TRUE,OUID-EOBSP10125,Executive Officer Bisnis Support,LVL-004,OUID-DUMKM10111,PAY-1580288169116,LVL-004-EOBSP
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SOPBJ10126,Senior Officer Pengembangan Bisnis & Jaringan Kantor,LVL-005,OUID-EOBSP10125,PAY-1580288169116,LVL-005-SOPBJ
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STPGBN10127,Staff Pengembangan Bisnis & Jaringan Kantor,LVL-006,OUID-EOBSP10125,PAY-1580288169116,LVL-006-STPGBN
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603778861841,GRADE-002;	2153000-5418000	;FAC-1603778861841,GRADE-003;	2369000-5961000	;FAC-1603778861841,GRADE-004;	5167000-10334000	;FAC-1603778861841,GRADE-005;	6718000-13346000	;FAC-1603778861841,GRADE-006;	8734000-17466000	;FAC-1603778861841,GRADE-007;	11355000-22710000	;FAC-1603778861841,GRADE-008;	14762000-29524000	;FAC-1603778861841,GRADE-009;	19191000-38382000	;FAC-1603778861841,GRADE-010;	25908000-51816000	;FAC-1603778861841,GRADE-011;	34976000-69525000	;FAC-1603778861841,GRADE-012;	47218000-69952000	;FAC-1603778861841,GRADE-013;	47218000-69952000	;FAC-1603778861841,GRADE-014;	1957000-4925000	;FAC-1603778861841",TRUE,OUID-EOSPK10128,Executive Officer Konsumer SPK,LVL-004,OUID-DUMKM10111,PAY-1580288169116,LVL-004-EOSPK
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SOSPK10129,Senior Officer Konsumer SPK,LVL-005,OUID-EOSPK10128,PAY-1580288169116,LVL-005-SOSPK
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STKSPK10130,Staff Konsumer SPK,LVL-006,OUID-EOSPK10128,PAY-1580288169116,LVL-006-STKSPK
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603778861841,GRADE-002;	2153000-5418000	;FAC-1603778861841,GRADE-003;	2369000-5961000	;FAC-1603778861841,GRADE-004;	5167000-10334000	;FAC-1603778861841,GRADE-005;	6718000-13346000	;FAC-1603778861841,GRADE-006;	8734000-17466000	;FAC-1603778861841,GRADE-007;	11355000-22710000	;FAC-1603778861841,GRADE-008;	14762000-29524000	;FAC-1603778861841,GRADE-009;	19191000-38382000	;FAC-1603778861841,GRADE-010;	25908000-51816000	;FAC-1603778861841,GRADE-011;	34976000-69525000	;FAC-1603778861841,GRADE-012;	47218000-69952000	;FAC-1603778861841,GRADE-013;	47218000-69952000	;FAC-1603778861841,GRADE-014;	1957000-4925000	;FAC-1603778861841",TRUE,OUID-EOKBS10131,Executive Officer Konsumer Bisnis,LVL-004,OUID-DUMKM10111,PAY-1580288169116,LVL-004-EOKBS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SOKBS10132,Senior Officer Konsumer Bisnis,LVL-005,OUID-EOKBS10131,PAY-1580288169116,LVL-005-SOKBS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STKBN10133,Staff Konsumer Bisnis,LVL-006,OUID-EOKBS10131,PAY-1580288169116,LVL-006-STKBN
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STQAK10134,Staff Quality Assurance Konsumer ,LVL-006,OUID-EOKBS10131,PAY-1580288169116,LVL-006-STQAK
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603779386752,GRADE-002;	2153000-5418000	;FAC-1603779386752,GRADE-003;	2369000-5961000	;FAC-1603779386752,GRADE-004;	5167000-10334000	;FAC-1603779386752,GRADE-005;	6718000-13346000	;FAC-1603779386752,GRADE-006;	8734000-17466000	;FAC-1603779386752,GRADE-007;	11355000-22710000	;FAC-1603779386752,GRADE-008;	14762000-29524000	;FAC-1603779386752,GRADE-009;	19191000-38382000	;FAC-1603779386752,GRADE-010;	25908000-51816000	;FAC-1603779386752,GRADE-011;	34976000-69525000	;FAC-1603779386752,GRADE-012;	47218000-69952000	;FAC-1603779386752,GRADE-013;	47218000-69952000	;FAC-1603779386752,GRADE-014;	1957000-4925000	;FAC-1603779386752",TRUE,OUID-DIRTDK10135,Direktur Treasury & Korporasi ,LVL-001,OUID-WKDUT10007,PAY-1580288169116,LVL-001-DIRTDK
