"id","bizparcategory","createdby","createddate","modifiedby","modifieddate","bizparkey","bizparstatus","bizparvalue"
333,BANK,SYSTEM,2019-08-19 08:21:22,SYSTEM,2019-11-18 11:00:03,BANK-002,ACTIVE,"PT. Bank Rakyat Indonesia, Tbk"
694,BANK,SYSTEM,2019-11-18 10:43:58,,,BANK-008,ACTIVE,PT. Bank Permata Tbk
695,BANK,SYSTEM,2019-11-18 10:43:58,,,BANK-010,ACTIVE,PT Bank Muamalat Indonesia Tbk
696,BANK,SYSTEM,2019-11-18 10:43:58,,,BANK-011,ACTIVE,"PT. Bank Mayapada Internasional, Tbk"
697,BANK,SYSTEM,2019-11-18 10:43:58,,,BANK-012,ACTIVE,PT. Bank Mega Tbk
698,BANK,SYSTEM,2019-11-18 10:43:58,,,BANK-013,ACTIVE,"PT. Bank Panin Indonesia, Tbk"
699,FACILITY_CATEGORY,SYSTEM,2019-11-18 13:32:46,SYSTEM,2019-11-18 06:34:29,FACTYP-010,ACTIVE,ENTERTAINT
700,EDUCATION_DEPARTMENT,SYSTEM,2019-11-18 13:32:46,,,INS-01,ACTIVE,DOCTOR
701,EDUCATION_DEPARTMENT,SYSTEM,2019-11-18 13:32:46,,,INS-02,ACTIVE,POLITICAL
702,EDUCATION_DEPARTMENT,SYSTEM,2019-11-18 13:32:46,,,INS-03,ACTIVE,INTERNATIONAL LAW
703,EDUCATION_DEPARTMENT,SYSTEM,2019-11-18 13:32:46,,,INS-04,ACTIVE,BUSINESS
676,EDUCATION_DEPARTMENT,SYSTEM,2019-11-07 09:35:15,SYSTEM,2019-11-07 23:38:32,JRS-3,ACTIVE,LANGUAGE
22753,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STRMNL,ACTIVE,Staff KUR Collection
22754,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SORKOK,ACTIVE,Senior Officer Remedial Komersial Korporasi
22755,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STRKOK,ACTIVE,Staff Remedial Komersial Korporasi
22756,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SORDNP,ACTIVE,Senior Officer Remedial Data & Pelaporan
706,EMPLOYEE_STATUS,SYSTEM,2019-11-19 16:36:06,,,EMP_STS,INACTIVE,FREELANCE
22757,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STRDNP,ACTIVE,Staff Remedial Data & Pelaporan
707,EDUCATION_DEPARTMENT,SYSTEM,2019-11-20 13:52:52,SYSTEM,2019-11-20 14:21:47,WW,INACTIVE,"22s"
22758,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOLTGS,ACTIVE,Senior Officer Litigasi
708,EDUCATION_DEPARTMENT,SYSTEM,2019-11-21 06:32:47,SYSTEM,2019-11-21 09:16:11,G,INACTIVE,ggg
22759,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STLTGS,ACTIVE,Staff Litigasi
709,EDUCATION_DEPARTMENT,SYSTEM,2019-11-21 09:28:07,SYSTEM,2019-11-21 09:31:36,GGGG,INACTIVE,ggggg
22760,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SORUNK,ACTIVE,Senior Officer Remedial UMKM & Konsumer
710,BANK,SYSTEM,2019-11-22 10:51:53,SYSTEM,2019-11-22 10:54:30,AA,INACTIVE,Aaaa
711,EDUCATION_DEPARTMENT,SYSTEM,2019-11-22 10:48:06,,,INS-041,ACTIVE,ENGINEER
22761,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STRUNK,ACTIVE,Staff Remedial
22762,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOSAM,ACTIVE,Executive Officer SAM
22763,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOSAM,ACTIVE,Senior Officer SAM
22764,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STSAM,ACTIVE,Staff SAM
757,COMPENSATION_TYPE,SYSTEM,2019-12-02 09:40:33,,,COMPTYPE-004,ACTIVE,Persalinan - Normal
22765,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EORSNT,ACTIVE,Executive Officer Restruktur & Penagihan
22766,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SORSNT,ACTIVE,Senior Officer Restrukturisasi
22767,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STRSNT,ACTIVE,Staff Analis Restrukturisasi
22768,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOPNGN,ACTIVE,Senior Officer Penagihan
22769,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STPNGN,ACTIVE,Staff Collection Cabang
22770,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-003-DDKKFI,ACTIVE,"Deputi Direktur Korporasi, Komersial & FI"
22771,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOKKFS,ACTIVE,"Executive Officer Korporasi, Komersial & FI 1"
22772,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKKFS,ACTIVE,"Senior Officer Korporasi, Komersial & FI 1"
22773,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKKFS,ACTIVE,"Account Officer Korporasi, Komersial & FI 1"
22774,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-AAKKFS,ACTIVE,"Asisten Account Officer Korporasi, Komersial & FI 1"
22775,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOKKFD,ACTIVE,"Executive Officer Korporasi, Komersial & FI 2"
22776,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKKFD,ACTIVE,"Senior Officer Korporasi, Komersial & FI 2"
22777,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKKFD,ACTIVE,"Account Officer Korporasi, Komersial & FI 2"
22778,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-AAKKFD,ACTIVE,"Asisten Account Officer Korporasi, Komersial & FI 2"
22779,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOKKFT,ACTIVE,"Executive Officer Korporasi, Komersial & FI 3"
22780,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKKFT,ACTIVE,"Senior Officer Korporasi, Komersial & FI 3"
22781,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKKFT,ACTIVE,"Account Officer Korporasi, Komersial & FI 3"
22782,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-AAKKFT,ACTIVE,"Asisten Account Officer Korporasi, Komersial & FI 3"
22783,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOKKFP,ACTIVE,"Executive Officer Korporasi, Komersial & FI 4"
22784,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKKFP,ACTIVE,"Senior Officer Korporasi, Komersial & FI 4"
22785,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKKFP,ACTIVE,"Account Officer Korporasi, Komersial & FI 4"
22786,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-AAKKFP,ACTIVE,"Asisten Account Officer Korporasi, Komersial & FI 4"
22787,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOKKFL,ACTIVE,"Executive Officer Korporasi, Komersial & FI 5"
22788,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKKFL,ACTIVE,"Senior Officer Korporasi, Komersial & FI 5"
22789,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKKFL,ACTIVE,"Account Officer Korporasi, Komersial & FI 5"
750,ACCOUNT_TYPE,SYSTEM,2019-11-28 11:14:19,,,RECTYP-001,ACTIVE,INTERNAL
755,APPRECIATION_TYPE,SYSTEM,2019-12-02 06:13:15,SYSTEM,2019-12-02 09:31:53,APPTY-001,INACTIVE,EKSTRINSIK
22790,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-AAKKFL,ACTIVE,"Asisten Account Officer Korporasi, Komersial & FI 5"
805,RECRUITMENT_METODOLOGY,SYSTEM,2019-12-26 10:06:53,SYSTEM,2019-12-26 10:21:02,"35435435",INACTIVE,e45345435yutyuy
761,ACCOUNT_TYPE,SYSTEM,2019-12-04 06:00:43,SYSTEM,2019-12-04 08:56:46,D,INACTIVE,dd
22791,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-003-DDTSRI,ACTIVE,Deputi Direktur Treasury
22792,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EODLRM,ACTIVE,Executive Officer Dealing Room
763,LANGUAGE_SKILL,SYSTEM,2019-12-05 10:50:45,,,LS-011,ACTIVE,BAHASA HOKKIAN
22793,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-WAEDLR,ACTIVE,Wakil Executive Officer Dealing Room
22794,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SODLRM,ACTIVE,Senior Officer Dealing Room
22795,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STDLRM,ACTIVE,Staff Dealing Room
22796,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOPNPN,ACTIVE,Executive Officer Produk & Pendanaan
22797,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOPNPN,ACTIVE,Senior Officer Produk & Pendanaan
22798,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STPNPN,ACTIVE,Staff Produk & Pendanaan
767,LANGUAGE_SKILL,SYSTEM,2019-12-09 09:30:53,SYSTEM,2019-12-09 10:04:32,DDYTU5,INACTIVE,dtyu4t
768,TAX_TPL_SEGMENT,SYSTEM,2019-12-09 04:07:15,,,TAXTPLSEG-03,ACTIVE,IDENTITAS PEMOTONG
769,TAX_TPL_COMPONENT,SYSTEM,2019-12-09 04:09:38,,,TAXTPLSEG-03-COM-01,ACTIVE,NPWP
770,TAX_TPL_COMPONENT,SYSTEM,2019-12-09 04:09:56,,,TAXTPLSEG-03-COM-02,ACTIVE,NAMA
771,TAX_TPL_COMPONENT,SYSTEM,2019-12-09 04:10:13,,,TAXTPLSEG-03-COM-03,ACTIVE,TANGGAL & TANDA TANGAN
772,TAX_TPL_COMPONENT_ITEM,SYSTEM,2019-12-09 04:45:01,,,A-COM-08-IT-01,ACTIVE,YA
773,TAX_TPL_COMPONENT_ITEM,SYSTEM,2019-12-09 05:02:33,,,B-COM-04-IT-09,ACTIVE,PPh PASAL 21 DAN PPh PASAL 26 YANG TELAH DIPOTONG DAN DILUNASI
806,UNSUR,SYSTEM,2019-12-27 09:54:33,SYSTEM,2019-12-27 09:55:47,W,INACTIVE,w22
774,TAX_TPL_COMPONENT,SYSTEM,2019-12-10 10:05:35,SYSTEM,2019-12-10 10:06:55,AASD,INACTIVE,asdasdsdasdasd
775,TAX_TPL_COMPONENT,SYSTEM,2019-12-10 11:01:44,SYSTEM,2019-12-10 11:08:51,A1,INACTIVE,a
776,PENSION_TYPE,SYSTEM,2019-12-10 11:02:08,,,TYPE PENSIUN ,ACTIVE,"4"
777,TAX_TPL_COMPONENT_ITEM,SYSTEM,2019-12-12 10:35:44,SYSTEM,2019-12-12 10:38:33,ERR,INACTIVE,SSS
778,RECRUITMENT_METODOLOGY,SYSTEM,2019-12-17 01:49:01,,,RECMETODE-001,ACTIVE,RECRUITMENT INTERNAL
779,SHIO,SYSTEM,2019-12-17 01:50:41,,,SHIO-001,ACTIVE,BABI
780,SHIO,SYSTEM,2019-12-17 01:51:05,,,SHIO-002,ACTIVE,ANJING
781,SHIO,SYSTEM,2019-12-17 01:53:23,,,SHIO-003,ACTIVE,AYAM
782,SHIO,SYSTEM,2019-12-17 01:55:20,,,SHIO-004,ACTIVE,MONYET
783,SHIO,SYSTEM,2019-12-17 01:55:30,,,SHIO-005,ACTIVE,KAMBING
784,SHIO,SYSTEM,2019-12-17 01:55:41,,,SHIO-006,ACTIVE,KUDA
785,SHIO,SYSTEM,2019-12-17 01:55:52,,,SHIO-007,ACTIVE,ULAR
786,SHIO,SYSTEM,2019-12-17 01:55:59,,,SHIO-008,ACTIVE,NAGA
787,SHIO,SYSTEM,2019-12-17 01:56:12,,,SHIO-009,ACTIVE,KELINCI
789,SHIO,SYSTEM,2019-12-17 01:56:26,,,SHIO-011,ACTIVE,KERBAU
790,SHIO,SYSTEM,2019-12-17 01:56:38,,,SHIO-012,ACTIVE,TIKUS
791,UNSUR,SYSTEM,2019-12-17 01:56:55,,,UNSR-001,ACTIVE,YIN
792,UNSUR,SYSTEM,2019-12-17 01:57:02,,,UNSR-002,ACTIVE,YANG
793,ELEMENT,SYSTEM,2019-12-17 01:57:19,,,ELEMNT-001,ACTIVE,AIR
794,ELEMENT,SYSTEM,2019-12-17 01:57:30,,,ELEMNT-002,ACTIVE,TANAH
795,ELEMENT,SYSTEM,2019-12-17 01:57:36,,,ELEMNT-003,ACTIVE,API
796,ELEMENT,SYSTEM,2019-12-17 01:57:45,,,ELEMNT-004,ACTIVE,KAYU
797,ELEMENT,SYSTEM,2019-12-17 01:57:54,,,ELEMNT-005,ACTIVE,LOGAM
22799,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOMIS,ACTIVE,Executive Officer MIS
798,UNSUR,SYSTEM,2019-12-17 09:40:53,SYSTEM,2019-12-17 09:51:44,E,INACTIVE,dddd
799,RECRUITMENT_METODOLOGY,SYSTEM,2019-12-17 03:13:00,,,RECRUITMENT_PROCESSING_TYPE_1_ID,ACTIVE,Recruitment processing model 1
800,RECRUITMENT_METODOLOGY,SYSTEM,2019-12-17 03:13:07,,,RECRUITMENT_PROCESSING_TYPE_2_ID,ACTIVE,Recruitment processing model 2
22800,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOMIS,ACTIVE,Senior Officer MIS
807,RECRUITMENT_METODOLOGY,SYSTEM,2019-12-30 10:18:29,SYSTEM,2019-12-30 11:53:06,"44555",INACTIVE,rii
788,SHIO,SYSTEM,2019-12-17 01:56:19,,,SHIO-010,ACTIVE,MACAN
802,ELEMENT,SYSTEM,2019-12-19 09:42:10,SYSTEM,2019-12-19 09:55:10,FFF,INACTIVE,f22
803,RECRUITMENT_METODOLOGY,SYSTEM,2019-12-20 08:57:13,SYSTEM,2019-12-20 09:17:53,GGG,INACTIVE,gg
22801,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STMIS,ACTIVE,Staff MIS
804,ELEMENT,SYSTEM,2019-12-23 04:18:05,SYSTEM,2019-12-23 06:42:52,I,INACTIVE,iiii
22802,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-001-DSKMRP,ACTIVE,Direktur Kepatuhan & SKMR
808,UNSUR,SYSTEM,2019-12-30 16:49:40,SYSTEM,2019-12-31 10:21:25,RRRR,INACTIVE,rretertert
22803,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-002-ASKMRP,ACTIVE,Associate Direktur Kepatuhan & SKMR
809,ELEMENT,SYSTEM,2020-01-02 09:46:32,SYSTEM,2020-01-02 10:02:37,WWWW,INACTIVE,"333rrr"
22804,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-003-DDKNKR,ACTIVE,Deputi Direktur Kepatuhan & Kredit Review
810,ELEMENT,EMP-205,2020-01-03 10:39:06,SYSTEM,2020-01-03 10:39:42,R,INACTIVE,"4r"
22805,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOKOAF,ACTIVE,"Executive Officer Kepatuhan Operasi, Anti Fraud & APUPPT"
22806,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKOAF,ACTIVE,Senior Officer Kepatuhan Operasi
22807,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKOAF,ACTIVE,Staff Kepatuhan Operasi
22808,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-STAFNA,ACTIVE,Senior Officer Anti Fraud & APUPPT
22809,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STANTF,ACTIVE,Staff Anti Fraud
22810,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STAPUT,ACTIVE,Staff APUPPT
22811,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOKPKR,ACTIVE,Executive Officer Kepatuhan Kredit
22812,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKPKR,ACTIVE,Senior Officer Kepatuhan Kredit
22813,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKPKR,ACTIVE,Staff Kepatuhan Kredit
22814,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOKTRL,ACTIVE,Executive Officer Kontrol
22815,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKTRL,ACTIVE,Senior Officer Kontrol 1
22816,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKTRS,ACTIVE,Staff Kontrol 1
22817,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKTRD,ACTIVE,Senior Officer Kontrol 2
22818,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKTRD,ACTIVE,Staff Kontrol 2
22819,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKTRT,ACTIVE,Senior Officer Kontrol 3
22820,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKTRT,ACTIVE,Staff Kontrol 3
22821,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKTRE,ACTIVE,Senior Officer Kontrol 4
22822,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKTRE,ACTIVE,Staff Kontrol 4
22823,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKTRA,ACTIVE,Senior Officer Kontrol 5
22824,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKTRA,ACTIVE,Staff Kontrol 5
22825,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKTRN,ACTIVE,Senior Officer Kontrol 6
22826,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKTRN,ACTIVE,Staff Kontrol 6
22827,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKTRH,ACTIVE,Senior Officer Kontrol 7
22828,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKTRH,ACTIVE,Staff Kontrol 7
22829,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKTRP,ACTIVE,Senior Officer Kontrol 8
22830,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKTRP,ACTIVE,Staff Kontrol 8
22831,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKLKS,ACTIVE,Senior Officer Kontrol Luar Kota 1
22832,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKLKS,ACTIVE,Staff Kontrol Luar Kota 1
22833,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKLKD,ACTIVE,Senior Officer Kontrol Luar Kota 2
22834,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STLKLKD,ACTIVE,Staff Kontrol Luar Kota 2
22835,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKLKT,ACTIVE,Senior Officer Kontrol Luar Kota 3
22836,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKLKT,ACTIVE,Staff Kontrol Luar Kota 3
22837,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKLKE,ACTIVE,Senior Officer Kontrol Luar Kota 4
22838,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKLKE,ACTIVE,Staff Kontrol Luar Kota 4
22839,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKLKM,ACTIVE,Senior Officer Kontrol Luar Kota 5
22840,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKLKM,ACTIVE,Staff Kontrol Luar Kota 5
22841,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKLKK,ACTIVE,Senior Officer Kontrol Kredit
22842,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKLKK,ACTIVE,Staff Kontrol Kredit
22843,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-003-DDSKME,ACTIVE,Deputi Direktur SKMR - ERM
22844,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOSKME,ACTIVE,Executive Officer Risk Policy dan Scoring Model
22845,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SODKME,ACTIVE,Senior Officer Risk Policy dan Scoring Model
22846,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STSKME,ACTIVE,Staff Risk Policy dan Scoring Model
22847,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOPPMN,ACTIVE,Executive Officer Portfolio Manajemen
22848,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOPPMN,ACTIVE,Senior Officer Portfolio Manajemen
22849,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STPPMN,ACTIVE,Staff Portfolio Manajemen
22850,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-001-DRBNKE,ACTIVE,Direktur Digital Banking & Konsumer Retail
22851,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-002-ASBNKE,ACTIVE,Associate Direktur Digital Banking & Konsumer Retail
22852,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-003-DDCGBN,ACTIVE,Deputi Direktur Digital Banking
22853,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOBSNS,ACTIVE,Executive Officer Bisnis Solusi
22854,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOBSNS,ACTIVE,Senior Officer Bisnis Solusi
22855,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STBSNS,ACTIVE,Staff Bisnis Solusi
22856,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOSBSD,ACTIVE,Executive Officer Bisnis Solusi Digital
22857,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOSBSD,ACTIVE,Senior Officer Bisnis Solusi Digital
22858,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STSBSD,ACTIVE,Staff Bisnis Solusi Digital
22859,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOSNAK,ACTIVE,Executive Officer Sales & Akuisisi
22860,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOPNDG,ACTIVE,Senior Officer Pendampingan
22861,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STPNDG,ACTIVE,Staff Pendampingan
22862,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOANBM,ACTIVE,Senior Officer Akuisisi NTT - Maluku - Bali - Kalimantan
22863,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STANBM,ACTIVE,Staff Akuisisi NTT - Maluku - Bali - Kalimantan
22864,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOSNAK,ACTIVE,Senior Officer Akuisisi Jawa - Sumatera - Sulawesi
22865,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STSNAK,ACTIVE,Staff Akuisisi Jawa - Sumatera - Sulawesi
22866,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOURNS,ACTIVE,Executive Officer User Rep & SKTI
22867,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOURNS,ACTIVE,"Senior Officer Hardware, Siskon & Library"
22868,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STURNS,ACTIVE,"Staff Hardware, Siskon & Library"
22869,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOHSNL,ACTIVE,Senior Officer SKTI
22870,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STHSNL,ACTIVE,Staff SKTI
22871,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-STITSK,ACTIVE,Senior Officer User Rep
22872,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STITLB,ACTIVE,Staff User Rep
22873,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-DRVR,ACTIVE,Staff Driver
22874,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-003-DDKNSR,ACTIVE,Deputi Direktur Konsumer Retail
22875,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOKBS,ACTIVE,Executive Officer Bisnis Akuisisi
22876,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOKBS,ACTIVE,Senior Officer Bisnis Akuisisi Konsumer
22877,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STAFBA,ACTIVE,Staff Bisnis Akuisisi Konsumer
22878,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOBSAR,ACTIVE,Senior Officer Bisnis Akuisisi Retail
22879,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STBSAR,ACTIVE,Staff Bisnis Akuisisi Retail
22880,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOAJKR,ACTIVE,Senior Officer Bisnis Akuisisi Jaringan Kantor
22881,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STAJKR,ACTIVE,Staff Bisnis Akuisisi Jaringan Kantor
22882,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STKBN,ACTIVE,Staff Bisnis Akuisisi
