"id","esemail","esid","esname","essubcoid","estelpnumber","estype","eswebsite","createdby","createddate","modifiedby","modifieddate","esstatus","orglegaldocument","orgstructuretpl","parent","pic","bankaccounts","esnpwpnumber","taxoffice"
264,"",ES-1591251665352,TEST KAMIS,SUBCO-159125166535205,"00","{""bizparKey"":""CORPTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""BRANCH"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""13-09-2019 10:48:16"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-06-04 05:55:51,SYSTEM,,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":""document/es_doc/ES_DOC_ES-1591251665352_SURAT PERJALANAN DINAS (SPD).pdf""}","[{""orgStructureTPLID"":""OS-1591252365535"",""orgStructureTPLName"":""asd"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1591252365535"",""orgStructureSKNumber"":"""",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-01""}]",ES-1583989469491,"704EBCEE",[],,
267,"",ES-1593420149048,test ahha,SUBCO-159342014904829,"09","{""bizparKey"":""CORPTYPE-KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KC"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""25-02-2020 20:11:26"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-06-29 08:42:23,,,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}",,ES-001,,[],,
263,mail@bagi.com,ES-1590047330903,KCP ROXY JKT,SUBCO-159004733090350,"0218634253","{""bizparKey"":""CORPTYPE-KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KCP"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""25-02-2020 13:11:26"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-05-20 14:31:57,EMP-000368,2020-06-29 02:09:53,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1590051709446"",""orgStructureTPLName"":""KCP Roxy Mas - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1590051709446"",""orgStructureSKNumber"":""21/05/2020"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1590047217525""}]",ES-1583989469491,"",[],,
275,"",ES-1596065536931,TEST-29JULY2020-I,SUBCO-159606553693116,"0812","{""bizparKey"":""CORPTYPE-KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KC"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""25-02-2020 13:11:26"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-07-30 06:31:38,EMP-205,2020-07-30 06:33:24,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}",[],,,[],,
268,"",ES-1593420950928,Perusahaan atta,SUBCO-159342095092850,"12","{""bizparKey"":""CORPTYPE-KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KC"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""25-02-2020 20:11:26"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-06-29 08:55:41,,,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}",,ES-001,,[],,
279,Email@email.com,ES-1596795871524,Corporate testing 1,SUBCO-159679587152431,"99283929","{""bizparKey"":""CORPTYPE-KK"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KK"",""bizparCreationalDTO"":{""createdBy"":""362DB28C"",""createdDate"":""12-03-2020 03:34:27"",""modifiedBy"":""362DB28C"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}",web.com,EMP-000368,2020-08-07 17:17:03,EMP-205,2020-08-26 16:41:10,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":""document/es_doc/ES_DOC_ES-1596795871524_EnterKomputer (270519).pdf""}","[{""orgStructureTPLID"":""OS-1596796429402"",""orgStructureTPLName"":""Template tester 01"",""orgStructureStartDate"":""01-08-2020"",""orgStructureEndDate"":""01-08-2022"",""isOrgStructureDefault"":true,""orgStructureTag"":""V-1596796429402"",""orgStructureSKNumber"":""0099292"",""orgStructureTPLStatus"":""INACTIVE"",""referenceOrgStructureTPLID"":""STR-1596547944566""}]",ES-1583989469491,F4C35229,"[{""corporateBankAccountID"":""CORPBANK-1596796518651"",""bankAccountNumber"":""0093774834"",""bank"":{""bankID"":""BANK-1585205717658"",""bankCode"":""037"",""bankName"":""BANK ARTHA GRAHA"",""country"":{""countryID"":""IND"",""countryName"":""INDONESIA"",""setProvinceDTOs"":[],""countryStatus"":""ACTIVE"",""countryCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""18-06-2019 08:04:03"",""modifiedBy"":"""",""modifiedDate"":""31-01-2020 04:24:40""}},""province"":{""provinceID"":""3100"",""provinceName"":""D K I Jakarta"",""setKabKotDTOs"":[],""provinceStatus"":""ACTIVE"",""provinceCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""28-06-2019 08:04:03"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""31-01-2020 11:21:02""}},""district"":{""kabkotID"":""3173"",""kabkotName"":""KOTA ADM. JAKARTA PUSAT"",""setkecamatan"":[],""kabkotStatus"":""ACTIVE"",""kabkotCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""05-08-2018 19:08:09"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""05-08-2018 19:08:09""}},""bankAddress"":""Menteng, Jakarta Pusat"",""description"":""BANK UNTUK KARYAWAN"",""bankCreational"":{""createdBy"":""SYSTEM"",""createdDate"":""26-03-2020 05:07:43"",""modifiedBy"":""EMP-205"",""modifiedDate"":""06-08-2020 16:41:50""},""bankStatus"":""ACTIVE"",""bicode"":""788XXX""},""companyCode"":""009283"",""currency"":{""bizparKey"":""CURREN-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""IDR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""26-06-2019 16:43:05"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""26-06-2019 16:43:05""},""bizparCategory"":""CURRENCY""},""branchCode"":""023"",""description"":""testing 01""}]",,
276,dummy@email.com,c8770,TEST 29 JULI 2,SC-000,(021) 1234567,"{""bizparKey"":null,""bizparStatus"":null,""bizparValue"":null,""bizparCreationalDTO"":null,""bizparCategory"":null}",Website,SYSTEM,2020-07-29 23:34:58,,,ACTIVE,"{""orgLegalDocumentID"":""deb54"",""orgLegalDocumentURL"":""org.legal.document/LD-000""}",,,EMP-500,[],"000000000.0.0000000",
280,"",ES-1599820211761,Test Branch,SUBCO-159982021176211,"111","{""bizparKey"":""CORPTYPE-KK"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KK"",""bizparCreationalDTO"":{""createdBy"":""362DB28C"",""createdDate"":""12-03-2020 03:34:27"",""modifiedBy"":""362DB28C"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-09-11 17:04:57,SYSTEM,,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1599820322605"",""orgStructureTPLName"":""aaa"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1599820322605"",""orgStructureSKNumber"":"""",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1599547744137""}]",ES-1582013285991,"704EBCEE",[],,
265,mail@mail.com,ES-1591677517550,KCP Tan Malaka,SUBCO-159167751755037,"021456308","{""bizparKey"":""CORPTYPE-KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KC"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""25-02-2020 20:11:26"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}",tanmalakalakala.com,EMP-205,2020-06-09 04:07:31,EMP-000368,2020-06-29 07:04:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":""document/es_doc/ES_DOC_ES-1591677517550_SK Lembur KPP.pdf""}","[{""orgStructureTPLID"":""OS-1591678509852"",""orgStructureTPLName"":""KCP Tan Malaka"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1591678509853"",""orgStructureSKNumber"":""112345"",""orgStructureTPLStatus"":""INACTIVE"",""referenceOrgStructureTPLID"":""STR-1591677041589""}]",ES-1583989469491,,[],,
282,kcdash@gmail.com,ES-1601967948982,KC - DASHBOARD,SUBCO-160196794898248,"0219095543","{""bizparKey"":""CORPTYPE-KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KC"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""25-02-2020 13:11:26"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}",kcdash.com,EMP-205,2020-10-06 13:21:15,SYSTEM,,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1601968276929"",""orgStructureTPLName"":""KC - DASHBOARD"",""orgStructureStartDate"":""01-10-2020"",""orgStructureEndDate"":""31-12-2020"",""isOrgStructureDefault"":true,""orgStructureTag"":""V-1601968276930"",""orgStructureSKNumber"":""1983129812"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1601965538964""}]",ES-1600338354165,"",[],,
269,"",ES-1593422596498,silang merah,SUBCO-159342259649816,"2","{""bizparKey"":""CORPTYPE-KK"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KK"",""bizparCreationalDTO"":{""createdBy"":""362DB28C"",""createdDate"":""12-03-2020 10:34:27"",""modifiedBy"":""362DB28C"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-06-29 09:23:06,EMP-205,2020-07-02 04:31:56,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}",[],ES-1579352234417,,[],,
292,ihjnjnbijn,ES-1602680869259,QWERTY,SUBCO-160268086925949,"1","{""bizparKey"":""CORPTYPE-KK"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KK"",""bizparCreationalDTO"":{""createdBy"":""362DB28C"",""createdDate"":""12-03-2020 03:34:27"",""modifiedBy"":""362DB28C"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-10-14 20:07:31,EMP-000027,2020-10-21 08:36:09,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}",[],ES-1593420149048,"",[],,
297,"",ES-1603346104964,CORPORATE BARU NAMBAH 152+1,SUBCO-160334610496404,"552","{""bizparKey"":""CORPTYPE-KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KC"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""25-02-2020 13:11:26"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-000368,2020-10-22 12:16:44,,,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}",,ES-1582013285991,CC122905,[],,
295,aqw@hgh,ES-1603343618021,PUTRI,SUBCO-160334361802138,"86","{""bizparKey"":""CORPTYPE-KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KC"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""25-02-2020 13:11:26"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}",uyu,EMP-000368,2020-10-22 12:12:43,EMP-000368,2020-10-26 10:37:21,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":""document/es_doc/ES_DOC_ES-1603343618021_WRITING_MY_FAMILY.pdf""}",[],ES-1582013285991,"247A130F",[],,
250,mail@bagi.com,ES-1583989469491,KPNO ROLE,SUBCO-158398946949129,"0222","{""bizparKey"":""CORPTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""HO"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""13-09-2019 03:48:22"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","","362DB28C",2020-03-12 03:34:27,EMP-205,2020-03-27 06:42:05,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":""document/es_doc/ES_DOC_ES-1583989469491_APP-1585019735985_ERECT-DT-003_PKWT5.pdf""}","[{""orgStructureTPLID"":""OS-1583992466225"",""orgStructureTPLName"":""KPNO "",""orgStructureStartDate"":""21-03-2020"",""orgStructureEndDate"":""06-03-2036"",""isOrgStructureDefault"":true,""orgStructureTag"":""V-1583992466225"",""orgStructureSKNumber"":""SPK001"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1583824919548""}]",,,"[{""corporateBankAccountID"":""CORPBANK-1585205811821"",""bankAccountNumber"":""0139832879234"",""bank"":{""bankID"":""BANK-1585205640932"",""bankCode"":""013"",""bankName"":""BANK PERMATA"",""country"":{""countryID"":""IND"",""countryName"":""INDONESIA"",""setProvinceDTOs"":[],""countryStatus"":""ACTIVE"",""countryCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""18-06-2019 15:04:03"",""modifiedBy"":"""",""modifiedDate"":""31-01-2020 11:24:40""}},""province"":{""provinceID"":""3100"",""provinceName"":""D K I Jakarta"",""setKabKotDTOs"":[],""provinceStatus"":""ACTIVE"",""provinceCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""28-06-2019 15:04:03"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""31-01-2020 18:21:02""}},""district"":{""kabkotID"":""3171"",""kabkotName"":""KOTA ADM. JAKARTA SELATAN"",""setkecamatan"":[],""kabkotStatus"":""ACTIVE"",""kabkotCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""06-08-2018 02:08:09"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""06-08-2018 02:08:09""}},""bankAddress"":""TEBET, JAKARTA SELATAN"",""description"":""BANK UNTUK KARYAWAN"",""bankCreational"":{""createdBy"":""SYSTEM"",""createdDate"":""26-03-2020 12:07:43"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""26-03-2020 12:07:43""},""bankStatus"":""ACTIVE"",""bicode"":""789XXX""},""companyCode"":""BAGI-001"",""currency"":{""bizparKey"":""CURREN-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""IDR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""26-06-2019 23:43:05"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""26-06-2019 23:43:05""},""bizparCategory"":""CURRENCY""},""branchCode"":""BAGI-001-001"",""description"":""""},{""corporateBankAccountID"":""CORPBANK-1585205875927"",""bankAccountNumber"":""0372349124124"",""bank"":{""bankID"":""BANK-1585205717658"",""bankCode"":""037"",""bankName"":""BANK ARTHA GRAHA"",""country"":{""countryID"":""IND"",""countryName"":""INDONESIA"",""setProvinceDTOs"":[],""countryStatus"":""ACTIVE"",""countryCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""18-06-2019 15:04:03"",""modifiedBy"":"""",""modifiedDate"":""31-01-2020 11:24:40""}},""province"":{""provinceID"":""3100"",""provinceName"":""D K I Jakarta"",""setKabKotDTOs"":[],""provinceStatus"":""ACTIVE"",""provinceCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""28-06-2019 15:04:03"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""31-01-2020 18:21:02""}},""district"":{""kabkotID"":""3173"",""kabkotName"":""KOTA ADM. JAKARTA PUSAT"",""setkecamatan"":[],""kabkotStatus"":""ACTIVE"",""kabkotCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""06-08-2018 02:08:09"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""06-08-2018 02:08:09""}},""bankAddress"":""Menteng, Jakarta Pusat"",""description"":""BANK UNTUK KARYAWAN"",""bankCreational"":{""createdBy"":""SYSTEM"",""createdDate"":""26-03-2020 12:07:43"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""26-03-2020 12:07:43""},""bankStatus"":""ACTIVE"",""bicode"":""788XXX""},""companyCode"":""BAGI-001"",""currency"":{""bizparKey"":""CURREN-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""IDR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""26-06-2019 23:43:05"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""26-06-2019 23:43:05""},""bizparCategory"":""CURRENCY""},""branchCode"":""BAGI-001-002"",""description"":""""}]",,
281,dashboard@gmail.com,ES-1600338354165,Dashboard,SUBCO-160033835416554,"021888888","{""bizparKey"":""CORPTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""HO"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""13-09-2019 03:48:22"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}",dash@board.com,EMP-205,2020-09-17 17:22:27,SYSTEM,,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1600684451975"",""orgStructureTPLName"":""Dashboard"",""orgStructureStartDate"":""01-09-2020"",""orgStructureEndDate"":""30-09-2020"",""isOrgStructureDefault"":true,""orgStructureTag"":""V-1600684451975"",""orgStructureSKNumber"":""12345"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1600329826332""}]","","",[],,
149,co_secretary@ag.co.id,ES-1580461804916,Bank Artha Graha Bintaro (KCP),SUBCO-158046180491604,"021",null,"",EMP-205,2020-01-31 16:02:40,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580729036025"",""orgStructureTPLName"":""KCP Bintaro - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580729036026"",""orgStructureSKNumber"":""KCP Bintaro - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580655684748""}]",ES-1580461672129,,,,
283,kcpdash@gmail.com,ES-1601968341066,KCP - DASHBOARD,SUBCO-160196834106721,"0219983887","{""bizparKey"":""CORPTYPE-KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KCP"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""25-02-2020 13:11:26"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}",kcpdash.com,EMP-205,2020-10-06 13:21:15,SYSTEM,,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1601968637336"",""orgStructureTPLName"":""KCP - DASHBOARD"",""orgStructureStartDate"":""06-10-2020"",""orgStructureEndDate"":""06-10-2020"",""isOrgStructureDefault"":true,""orgStructureTag"":""V-1601968637337"",""orgStructureSKNumber"":""13223"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1601967240565""}]",ES-1601967948982,"",[],,
284,kkdash@gmail.com,ES-1601968737629,KK - DASHBOARD,SUBCO-160196873762957,"021393737","{""bizparKey"":""CORPTYPE-KK"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KK"",""bizparCreationalDTO"":{""createdBy"":""362DB28C"",""createdDate"":""12-03-2020 03:34:27"",""modifiedBy"":""362DB28C"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}",kcdash.com,EMP-205,2020-10-06 13:21:15,SYSTEM,,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1601968875447"",""orgStructureTPLName"":""KK - DASHBOARD"",""orgStructureStartDate"":""06-10-2020"",""orgStructureEndDate"":""31-12-2020"",""isOrgStructureDefault"":true,""orgStructureTag"":""V-1601968875447"",""orgStructureSKNumber"":""138733"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1601966897452""}]",ES-1601968341066,"",[],,
293,"",ES-1602680947290,QQQQ,SUBCO-160268094729007,"1","{""bizparKey"":""CORPTYPE-KK"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KK"",""bizparCreationalDTO"":{""createdBy"":""362DB28C"",""createdDate"":""12-03-2020 03:34:27"",""modifiedBy"":""362DB28C"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-10-14 20:07:31,,,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}",,ES-1602680869259,,[],,
298,"",ES-1603356203976,Corporate Pribadi,SUBCO-160335620397623,"1","{""bizparKey"":""CORPTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""HO"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""13-09-2019 03:48:22"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-10-22 15:39:36,SYSTEM,,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":""document/es_doc/ES_DOC_ES-1603356203976_READING_MY_FAMILY.pdf""}","[{""orgStructureTPLID"":""OS-1603356266054"",""orgStructureTPLName"":""A"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1603356266054"",""orgStructureSKNumber"":"""",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1603356012400""}]","","",[],,
286,"",ES-1602063601476,TEST KCP,SUBCO-160206360147601,"12222","{""bizparKey"":""CORPTYPE-KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KCP"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""25-02-2020 13:11:26"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-10-07 16:38:29,,,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}",,ES-1602063574077,,[],,
218,co_secretary@ag.co.id,ES-1580514739531,Bank Artha Graha Asia Afrika Bandung (KC),SUBCO-158051473953219,"021","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-02-01 06:44:50,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580893390938"",""orgStructureTPLName"":""Asia Afrika - BDG"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580893390939"",""orgStructureSKNumber"":""Asia Afrika - BDG"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580542382201""}]",ES-001,,,,
252,mail@bagi.com,ES-1583989646416,KK Setiabudi Kuningan - JKT,SUBCO-158398964641626,"022","{""bizparKey"":""CORPTYPE-KK"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KK"",""bizparCreationalDTO"":{""createdBy"":""362DB28C"",""createdDate"":""12-03-2020 03:34:27"",""modifiedBy"":""362DB28C"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","","362DB28C",2020-03-12 03:34:27,EMP-205,2020-07-05 23:17:17,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":""document/es_doc/ES_DOC_ES-1583989646416_Screenshot from 2020-03-26 10-03-51.png""}","[{""orgStructureTPLID"":""OS-1585632760778"",""orgStructureTPLName"":""STR KK"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1585632760779"",""orgStructureSKNumber"":""SK 002"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1583898073866""}]",ES-1583989469491,,"[{""corporateBankAccountID"":""CORPBANK-1589531790026"",""bankAccountNumber"":""7881003788"",""bank"":{""bankID"":""BANK-1585205717658"",""bankCode"":""037"",""bankName"":""BANK ARTHA GRAHA"",""country"":{""countryID"":""IND"",""countryName"":""INDONESIA"",""setProvinceDTOs"":[],""countryStatus"":""ACTIVE"",""countryCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""18-06-2019 15:04:03"",""modifiedBy"":"""",""modifiedDate"":""31-01-2020 11:24:40""}},""province"":{""provinceID"":""3100"",""provinceName"":""D K I Jakarta"",""setKabKotDTOs"":[],""provinceStatus"":""ACTIVE"",""provinceCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""28-06-2019 15:04:03"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""31-01-2020 18:21:02""}},""district"":{""kabkotID"":""3173"",""kabkotName"":""KOTA ADM. JAKARTA PUSAT"",""setkecamatan"":[],""kabkotStatus"":""ACTIVE"",""kabkotCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""06-08-2018 02:08:09"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""06-08-2018 02:08:09""}},""bankAddress"":""Menteng, Jakarta Pusat"",""description"":""BANK UNTUK KARYAWAN"",""bankCreational"":{""createdBy"":""SYSTEM"",""createdDate"":""26-03-2020 12:07:43"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""26-03-2020 12:07:43""},""bankStatus"":""ACTIVE"",""bicode"":""788XXX""},""companyCode"":""KC SURYOPRANOTO"",""currency"":{""bizparKey"":""CURREN-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""IDR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""26-06-2019 23:43:05"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""26-06-2019 23:43:05""},""bizparCategory"":""CURRENCY""},""branchCode"":""KC SURYOPRANOTO"",""description"":""KC SURYOPRANOTO""}]",,
