id;bizparcategory;createdby;createddate;modifiedby;modifieddate;bizparkey;bizparstatus;bizparvalue
619;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-007-KNPSB;ACTIVE;Kepala Unit Pinjaman Sentra Bandung
620;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-007-KNPSC;ACTIVE;Kepala Unit Pelaporan Sentra Cirebon
621;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-007-KNPSCR;ACTIVE;Kepala Unit Pinjaman Sentra Cirebon
622;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-007-KNPSM;ACTIVE;Kepala Unit Pelaporan Sentra Makassar
623;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-007-KNPSMD;ACTIVE;Kepala Unit Pinjaman Sentra Medan
624;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-007-KNSMD;ACTIVE;Kepala Unit Sentra Manado
625;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-007-KNSMK;ACTIVE;Kepala Unit Sentra Makassar
626;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-007-KNUPB;ACTIVE;Kepala Unit Umum dan Pelaporan Bandung
627;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-007-KNUPL;ACTIVE;Kepala Unit Umum dan Pelaporan Sentra Medan
628;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-007-KNUPSR;ACTIVE;Kepala Unit Umum dan Pelaporan Sentra Surabaya
629;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-007-KNUPSS;ACTIVE;Kepala Unit Umum dan Pelaporan Sentra Semarang
630;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-007-SODGB;ACTIVE;Senior Officer Digital Banking
631;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-007-STKTIK;ACTIVE;Staff Khusus Treasuri & Institusi Keuangan
632;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-007-STSSL;ACTIVE;Staff Sentra Solo
633;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-51301001003002001;ACTIVE;Staff Collection Cabang
634;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-51301001003002002;ACTIVE;Staff Admin Cabang
635;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-51301001003002003001;ACTIVE;Account Officer
636;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-51301001003002003002;ACTIVE;Assistant Account officer
637;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-CSRIC;ACTIVE;Customer Service
638;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-DRVCB;ACTIVE;Driver Cabang
639;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-DRVER;ACTIVE;Driver
640;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-EKPCA;ACTIVE;Ekspedisi Cabang
641;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-OFFBY;ACTIVE;Office Boy
642;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-OFFBYLT;ACTIVE;Office Boy lt 28
643;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-OFFOPR;ACTIVE;Officer Operation
644;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-OFSOP;ACTIVE;Office Boy Sentra Operasi
645;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-OPRCAB;ACTIVE;Operator Cabang
646;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-SBCKO;ACTIVE;Staff Back Office
647;CORPORATE_POSITION;SYSTEM;26/06/2019 16:50;SYSTEM;26/06/2019 16:50;LVL-008-SKKT1;ACTIVE;Staff Kontrol 1
648;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-SKKT2;ACTIVE;Staff Kontrol 2
649;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-SKKT3;ACTIVE;Staff Kontrol 3
650;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-SKKT4;ACTIVE;Staff Kontrol 4
651;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-SKKT5;ACTIVE;Staff Kontrol 5
652;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-SKKT6;ACTIVE;Staff Kontrol 6
653;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-SKKT7;ACTIVE;Staff Kontrol 7
654;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-SKKT8;ACTIVE;Staff Kontrol 8
655;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-SOOPRP2;ACTIVE;Staff Operasional Prosedur 1
656;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STADKR;ACTIVE;Staff Admin Kredit
657;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STADMD;ACTIVE;Staff Admin Kredit Dokumen
658;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STADMK;ACTIVE;Staff Admin Mikro
659;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STAFF1;ACTIVE;Staff 1
660;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STAFF2;ACTIVE;Staff 2
661;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STAFF3;ACTIVE;Staff 3
662;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STAFF5;ACTIVE;Staff 5
663;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STAFF6;ACTIVE;Staff 6
664;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STAGG;ACTIVE;Staff Anggaran
665;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STAKF;ACTIVE;Staff Admin Kredit Fasilitas
666;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STAKP;ACTIVE;Staff Admin Kredit Pelaporan
667;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STAKT;ACTIVE;Staff Akuntansi
668;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STAKTI;ACTIVE;Staff Aktiva / Inventaris
669;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STAPA;ACTIVE;Staff APU-PPT & AML-CTF
670;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STASDM;ACTIVE;Staff Admin SDM
671;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STASP;ACTIVE;Staff Admin Sekretaris Perusahaan
672;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STATO;ACTIVE;Staff ATM Ops
673;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STATT;ACTIVE;Staff Attendance
674;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STBLKI;ACTIVE;Staff Bisnis Layanan Keuangan Inklusif
675;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STBNPD;ACTIVE;Staff Bisnis Pendukung
676;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STBOK;ACTIVE;Staff Back Office Kantor Layanan
677;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STBOKC;ACTIVE;Staff Back Office Kantor Layanan Cirebon
678;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STBUGT;ACTIVE;Staff Budgeting
679;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STCCGC;ACTIVE;Staff Customer Care & Graha Call
680;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STCLCA;ACTIVE;Staff Collection Cabang
681;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STCSR;ACTIVE;Staff CSSR
682;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STDCTR;ACTIVE;Staff Data Center
683;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STDEP;ACTIVE;Staff Deposito
684;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STDGB;ACTIVE;Staff Digital Banking
685;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STDRV;ACTIVE;Staff Driver
686;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STEBNK;ACTIVE;Staff eBanking
687;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STEKSP;ACTIVE;Staff Ekspedisi
688;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STESC;ACTIVE;Staff Ekspedisi Sentra Cirebon
689;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STESP;ACTIVE;Staff Evaluasi, Sosialisasi & Penc. anti Fraud    
690;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STESP;ACTIVE;Staff Ekspedisi Sentra Palembang
691;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STEXIM;ACTIVE;Staff Exim
692;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STHIN;ACTIVE;Staff Hubungan Industrial
693;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STHKO;ACTIVE;Staff Hukum Kredit dan Operasi
694;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STHRDW;ACTIVE;Staff Hardware
695;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STHUP;ACTIVE;Staff Hukum Perusahaan
696;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STIKTP;ACTIVE;Staff Institusi Keu & Transaksi Perbankan Global
697;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STITSC;ACTIVE;Staff IT Security
698;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STK1C1;ACTIVE;Staff Kontrol 1 Cabang 1
699;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STK1C2;ACTIVE;Staff Kontrol 1 Cabang 2
700;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STK1C3;ACTIVE;Staff Kontrol 1 Cabang 3
701;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STK1C4;ACTIVE;Staff Kontrol 1 Cabang 4
702;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STK2C1;ACTIVE;Staff Kontrol 2 Cabang 1
703;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STK2C2;ACTIVE;Staff Kontrol 2 Cabang 2
704;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STK2KP;ACTIVE;Staff Kontrol 2 KPNO
705;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STK3C1;ACTIVE;Staff Kontrol 3 Cabang 1
706;CORPORATE_POSITION;SYSTEM;26/06/2019 16:51;SYSTEM;26/06/2019 16:51;LVL-008-STK3C2;ACTIVE;Staff Kontrol 3 Cabang 2
707;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STK3SO;ACTIVE;Staff Kontrol 3 Sentra Operasi
708;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STKBN;ACTIVE;Staff Konsumer Bisnis
709;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STKCOL;ACTIVE;Staff KUR Collection
710;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STKDK1;ACTIVE;Staff Korporasi dan Komersil 1
711;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STKDK2;ACTIVE;Staff Korporasi dan Komersil 2
712;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STKKR;ACTIVE;Staff Kontrol Kredit
713;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STKLK1;ACTIVE;Staff Kontrol Luar Kota 1
714;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STKLK2;ACTIVE;Staff Kontrol Luar Kota 2
715;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STKLK3;ACTIVE;Staff Kontrol Luar Kota 3
716;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STKLK4;ACTIVE;Staff Kontrol Luar Kota 4
717;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STKLK5;ACTIVE;Staff Kontrol Luar Kota 5
718;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STKLR;ACTIVE;Staff Kliring
719;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STKSPK;ACTIVE;Staff Konsumer SPK
720;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STKTT;ACTIVE;Staff KTTD
721;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STLIK;ACTIVE;Staff Litigasi Kredit
722;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STLIP;ACTIVE;Staff Litigasi Perusahaan
723;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STLPI1;ACTIVE;Staff Layanan Perbankan Inklusif 1
724;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STLPI2;ACTIVE;Staff Layanan Perbankan Inklusif 2
725;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STLPI3;ACTIVE;Staff Layanan Perbankan Inklusif 3
726;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMBN1;ACTIVE;Staff Mikro Bisnis 1
727;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMBN2;ACTIVE;Staff Mikro Bisnis 2
728;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMBN3;ACTIVE;Staff Mikro Bisnis 3
729;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMDS;ACTIVE;Staff Marketing Design & Strategi
730;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMED;ACTIVE;Staff Medical
731;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMEST;ACTIVE;Staff Mechanical & Electrical Support (Teknisi)
732;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMIB1;ACTIVE;Staff Mikro Bisnis 1
733;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMIB2;ACTIVE;Staff Mikro Bisnis 2
734;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMIB3;ACTIVE;Staff Mikro Bisnis 3
735;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMIC;ACTIVE;Staff Mikro Collection
736;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMIS;ACTIVE;Staff MIS
737;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMKB;ACTIVE;Staff Mikro Bisnis
738;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMPN;ACTIVE;Staff MPN-PP
739;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMRK;ACTIVE;Staff Marketing Komunikasi
740;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STMRTR;ACTIVE;Staff Marketing Tresuri
741;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STNOC;ACTIVE;Staff NOC
742;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STOPR1;ACTIVE;Staff Operasional Prosedur 1
743;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STOPR2;ACTIVE;Staff Operasional Prosedur 2
744;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STOPRT;ACTIVE;Staff Operator
745;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STOPS;ACTIVE;Staff Oprs, Pelaporan dan Sosialisasi APU & PPT   
746;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STOSM;ACTIVE;Staff Operasional Sentra Medan
747;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPADM;ACTIVE;Staff Premises Administrasi
748;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPAK;ACTIVE;Staff Pengelolaan Aset Khusus
749;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPAY;ACTIVE;Staff Payroll
750;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPBK;ACTIVE;Staff Perbaikan
751;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPBM;ACTIVE;Staff Pendukung Bisnis Marketing
752;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPBP;ACTIVE;Staff Pengembangan Bisnis Pendanaan
753;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPDB;ACTIVE;Staff Pendukung Bisnis
754;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPDC;ACTIVE;Staff Pendukung Cabang
755;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPDP;ACTIVE;Staff Perjanjian & Perizinan
756;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPDS;ACTIVE;Staff Pelaporan dan Surat
757;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPGBN;ACTIVE;Staff Pengembangan Bisnis
758;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPGDS;ACTIVE;Staff Pengembangan SDM
759;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPGJ;ACTIVE;Staff Pengembangan Jaringan
760;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPGM;ACTIVE;Staff Penagihan Mikro
761;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPGRT;ACTIVE;Staff Penagihan Ritel
762;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPIN;ACTIVE;Staff Pinjaman
763;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPJK;ACTIVE;Staff Pajak
764;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPJM;ACTIVE;Staff Penilai Jaminan
765;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPJMK;ACTIVE;Staff Penjaminan KUR
766;CORPORATE_POSITION;SYSTEM;26/06/2019 16:52;SYSTEM;26/06/2019 16:52;LVL-008-STPKA;ACTIVE;Staff Pinjaman Karyawan
767;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPLKU;ACTIVE;Staff Pelaporan KUR
768;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPLP;ACTIVE;Staff Pelaporan
769;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPLRTL;ACTIVE;Staff Pelaporan Ritel
770;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPLTH;ACTIVE;Staff Pelatihan
771;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPOP;ACTIVE;Staff Pembinaan Operasi
772;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPOPS;ACTIVE;Staff Pemantau Operasional
773;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPPD;ACTIVE;Staff Pengembangan Produk
774;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPPO;ACTIVE;Staff Pemantau Pemeriksaan OJK
775;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPPR;ACTIVE;Staff Premises Perencanaan
776;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPPST;ACTIVE;Staff Perwakilan Pengguna & Sisdur TI
777;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPPSTI;ACTIVE;Staff Perwakilan Pengguna & Sisdur IT
778;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPRK;ACTIVE;Staff Pengukuran Risiko Kredit
779;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPRTL;ACTIVE;Staff Penagihan Ritel Luar Jabodetabek
780;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPSDI;ACTIVE;Staff Oprs Pemantau, Det Invest & Pelap anti Fraud
781;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPSDM;ACTIVE;Staff Pembukuan SDM
782;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPSM;ACTIVE;Staff Pinjaman Sentra Medan
783;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPSO1;ACTIVE;Staff Pembinaan Sentra Ops 1
784;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPSR;ACTIVE;Staff Pemantau & Sosialisasi Regulasi
785;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPSRG;ACTIVE;Staff Pemantau dan Sosialisasi Regulasi
786;CORPORATE_POSITION;SYSTEM;26/06/2019 16:53;SYSTEM;26/06/2019 16:53;LVL-008-STPTE;ACTIVE;Staff Pendukung Ops, Trops dan Exim               
