"id","bizparcategory","createdby","createddate","modifiedby","modifieddate","bizparkey","bizparstatus","bizparvalue"
1173,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST198,ACTIVE,Staff Reconciliation
1174,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST200,ACTIVE,Staff Rekrutment
1175,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST208,ACTIVE,Staff RTGS
1176,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST212,ACTIVE,Staff SDM Pengembangan
1177,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST217,ACTIVE,Staff Sentra Berau
1178,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST219,ACTIVE,Staff Sentra Denpasar
1179,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST224,ACTIVE,Staff Sentra Lampung
1180,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST226,ACTIVE,Staff Sentra Manado
1181,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST227,ACTIVE,Staff Sentra Operasi Bandung
1182,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST228,ACTIVE,Staff Sentra Operasi Cirebon
1184,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST232,ACTIVE,Staff Sentra Pontianak
1185,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST243,ACTIVE,Staff Funding
1186,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST248,ACTIVE,Staff SKN
1187,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST250,ACTIVE,Staff Support Core & Regulation
1188,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST259,ACTIVE,Staff Umum Biaya
1189,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST260,ACTIVE,Staff Umum Gudang ATK
1190,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST262,ACTIVE,Staff Umum Sekretariat
1191,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST263,ACTIVE,Staff User Reps
1192,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST264,ACTIVE,Staff Dealing Room Forex
1193,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST267,ACTIVE,Staff Sisdur SDM
1194,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,ST292,ACTIVE,Staff CSSR
1195,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STAD1,ACTIVE,Staff Admin Kredit 1
1196,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STAD2,ACTIVE,Staff Admin Kredit 2
1197,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STAD3,ACTIVE,Staff Admin Kredit 3
1198,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STADK,ACTIVE,Staff Admin Kredit
1199,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STAFC,ACTIVE,Staff Collection
1200,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STAFI,ACTIVE,Staff Financial Institutions
1201,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STAFS,ACTIVE,Staff Sundries
1202,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STAIT,ACTIVE,Staff IT
1203,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STAKL,ACTIVE,Staff Admin Kredit Pelaporan
1204,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STAKP,ACTIVE,Staff Admin Sekretaris Perusahaan
1205,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STAKR,ACTIVE,Staff Audit Kredit
1206,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STALK,ACTIVE,Staff Analisis Kredit
1207,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STAOP,ACTIVE,Staff Audit Operasi
1208,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STAPP,ACTIVE,Staff APU & PPT
1209,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STATI,ACTIVE,Staff Audit Teknologi Informasi
1210,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STATM,ACTIVE,Staff Atm Operasional
1211,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STBCA,ACTIVE,Staff Pembinaan Cabang
1212,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STBDS,ACTIVE,Staff Biro Direksi
1213,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STBHK,ACTIVE,Staff Biro Hukum KPNO
1214,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STBLI,ACTIVE,Staff Bisnis Layanan Keuangan Inklusi
1215,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STBN1,ACTIVE,Staf Direktorat Bisnis 1
1216,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STBNS,ACTIVE,Staff Mikro Bisnis
1217,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STBRS,ACTIVE,Staff Branch Support
1218,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STCCG,ACTIVE,Staff Customer care & Graha Call
1219,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STCIR,ACTIVE,Staff CSR & Investor Relation
1220,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STCLK,ACTIVE,STAFF COLLECTION KREDIT
1221,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STCOA,ACTIVE,Staff Corporate Affairs
1222,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STCOP,ACTIVE,Staff Corporate Planning
1223,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STDCD,ACTIVE,Staff Data Center & DRC
1224,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STDEL,ACTIVE,Staff Dealing Room
1225,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STDEV,ACTIVE,Staff Development
1226,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STDKT,ACTIVE,Staff Direktorat Kredit Litigasi
1227,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STDOK,ACTIVE,Staff Dokumentasi
1228,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STDPP,ACTIVE,Staff Deposito & Pinjaman
1229,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STDPS,ACTIVE,Staff Deposito
1230,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STDRM,ACTIVE,"Staff Direktur SDM,Pusdiklat,Remedial,SA"
1231,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STEBK,ACTIVE,Staff eBanking
1232,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STEKS,ACTIVE,Staff Ekspedisi
1233,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STEXI,ACTIVE,Staff Exim
1234,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STFAC,ACTIVE,Staff Finance & Accounting
1235,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STFBO,ACTIVE,STAFF BRANCH OPERATIONAL
1236,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STFCN,ACTIVE,Staff Financial Control
1237,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STFKR,ACTIVE,Staff Khusus Resiko Kredit
1238,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STHAR,ACTIVE,Staff Hardware
1239,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STHEL,ACTIVE,Staff Helpdesk
1240,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STHIN,ACTIVE,Staff Hubungan Industrial
1241,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STHKJ,ACTIVE,Staff Hukum KPO & Jabotabek
1242,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STHLJ,ACTIVE,Staff Hukum Luar Jabodetabek
1243,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STIBA,ACTIVE,Staff Interbank Analyst
1244,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STIKE,ACTIVE,Staff Inventaris & Kendaraan
1245,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STIKT,ACTIVE,Staff Institusi Keu & Tr. Perbank Global
1246,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STINK,ACTIVE,Staff Inklusi Keuangan
1247,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STITS,ACTIVE,Staff IT Security
1248,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STIVM,ACTIVE,Staff IT Vendor Manajemen
1249,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STJSL,ACTIVE,Staff Jasa Lainnya
1250,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKAO,ACTIVE,Staff SKAI Operasi
1251,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKBK,ACTIVE,Staff Konsumer Banking
1252,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKBR,ACTIVE,Staff Konsumer & Retail Bisnis Risk
1253,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKBS,ACTIVE,Staff Konsumer Bisnis
1254,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKC3,ACTIVE,Staff KUR OPR Collection 3
1255,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKCL,ACTIVE,Staff KUR Collection
1256,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKDK,ACTIVE,Staff Kontrol Dalam Kota
1257,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKEP,ACTIVE,Staff Kepatuhan
1258,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKHP,ACTIVE,Staff Hukum Perusahaan
1259,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKKR,ACTIVE,Staff Kepatuhan Kredit
1260,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKL2,ACTIVE,Staff Kontrol Luar Kota 2
1261,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKLR,ACTIVE,Staff Kliring
1262,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKLY,ACTIVE,Staff Kualitas Layanan
1263,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKO1,ACTIVE,Staff Kontrol 1
1264,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKOC,ACTIVE,Staff Kontrol Cabang
1265,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKOL,ACTIVE,Staff Kredit Ops Luar Jabodetabek
1266,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKOM,ACTIVE,Staff Komunikasi
1267,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKON,ACTIVE,Staff Kontrol
1268,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKOP,ACTIVE,Staff Kepatuhan Operasional
1269,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKPC,ACTIVE,Staff Khusus Pengelolaan Cabang
1270,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKRD,ACTIVE,Staff Kontrol Kredit
1271,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKRT,ACTIVE,Staff Kredit
1272,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STKTT,ACTIVE,Staff KTTD & Testkey
1273,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STLGL,ACTIVE,Staff Legal
1274,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STLIB,ACTIVE,Staff Library
1275,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STLIT,ACTIVE,Staff Litigasi
1276,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STLPI,ACTIVE,Staff Layanan Perbankan Inklusif 1
1277,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STMAD,ACTIVE,Staff Mikro Admin
1278,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STMAR,ACTIVE,Staff Treasury Marketing
1279,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STMED,ACTIVE,Staff Medikal
1280,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STMKK,ACTIVE,Staff Marketing Komunikasi
1281,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STMRK,ACTIVE,Staff Manajemen Risiko Kredit
1282,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STMRO,ACTIVE,Staff Manajemen Risiko Operasional
1283,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STMTR,ACTIVE,Staff Marketing Tresuri
1284,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STNOC,ACTIVE,Staff National Operational Credit
1285,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STODI,ACTIVE,Staff Oprs Pemant Det Inv & Pelp anti Fr
1286,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STOPS,ACTIVE,Staff Operasional
1287,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPAY,ACTIVE,Staff Payroll
1288,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPBI,ACTIVE,Staff Pengembangan Bisnis
1289,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPDE,ACTIVE,Staff Product Development
1290,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPE1,ACTIVE,Staff Pelaporan 1
1291,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPEA,ACTIVE,Staff Pengembangan Aplikasi
1292,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPEL,ACTIVE,Staff Laporan
1293,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPEM,ACTIVE,Staff Pembukuan
1294,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPES,ACTIVE,Staff Pembukuan Sentral
1295,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPIN,ACTIVE,Staff Pinjaman
1296,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPJM,ACTIVE,Staff Penilaian Jaminan
1297,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPKE,ACTIVE,Staff Pengembangan Kebijakan
1298,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPKU,ACTIVE,Staff Pembiayaan KUR
1299,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPMK,ACTIVE,Staff Pinjaman Karyawan
1300,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPNM,ACTIVE,Staff Penagihan Mikro
1301,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPNR,ACTIVE,Staff Penagihan Ritel
1302,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPOP,ACTIVE,Staff Pembinaan Operasi
1303,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPOR,ACTIVE,Staff Pengembangan Organisasi
1304,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPOU,ACTIVE,Staff Operasional Div. Pendukung UMKM
1305,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPPB,ACTIVE,Staff Pengadaan & Pembelian Barang
1306,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPPJ,ACTIVE,Staff Pembukuan Pinjaman
1368,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,TLLER,ACTIVE,Teller
1307,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPPM,ACTIVE,Staff Penyelenggara Pelat. Mandatori
1308,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPPP,ACTIVE,Staff Pengembangan Produk Pendanaan
1309,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPPR,ACTIVE,Staff Pengembangan Produk
1310,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPPS,ACTIVE,Staff Perwakilan Pengguna & Sisdur TI
1311,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPPU,ACTIVE,Staff Pendukung Pengembangan Usaha
1312,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPRE,ACTIVE,Staff Premises
1313,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPRJ,ACTIVE,Staff Penagihan Retail Luar Jabodetabek
1314,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPRO,ACTIVE,Staff Promosi
1315,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPRT,ACTIVE,Staff Pelaporan Ritel
1316,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPSD,ACTIVE,Staff Pembukuan SDM
1317,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPTE,ACTIVE,Staff Pendukung Operasi Trops Exim
1318,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STPUM,ACTIVE,Staff Pembiayaan UMKM
1319,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STQAK,ACTIVE,Staff Quality Assurance Konsumer
1320,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STQAS,ACTIVE,Staff Quality Assurance
1321,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STQUA,ACTIVE,Staff Quality Assurance (QA)
1322,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STRED,ACTIVE,Staff Remedial
1323,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STREK,ACTIVE,Staff Rekonsiliasi
1324,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STREM,ACTIVE,Staff Remittance
1325,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STRIN,ACTIVE,Staff Ritel Bisnis 2
1326,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STRMG,ACTIVE,Staff Risk Management
1327,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STRSE,ACTIVE,Staff Rekrutmen & Seleksi
1328,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STRTG,ACTIVE,Staff Unit RTGS
1329,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STRTI,ACTIVE,Staff SKMR Risiko Teknologi Infomasi
1330,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSAD,ACTIVE,Staff Sindikasi Admin
1331,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSAM,ACTIVE,Staff SAM
1332,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSDE,ACTIVE,Staff Service Development
1333,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSDM,ACTIVE,Staff SDM
1334,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSDV,ACTIVE,Staff System Development IT
1335,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSED,ACTIVE,Staff Sekretariat Divisi
1336,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSEK,ACTIVE,Staff Sekretariat
1337,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSIK,ACTIVE,Staff Sisdur kredit
1338,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSIS,ACTIVE,Staff Sisdur
1339,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSKL,ACTIVE,Staff Sistem Kontrol & Library
1340,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSKO,ACTIVE,Staff Sistem Kontrol
1341,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSLM,ACTIVE,Staff Sales Management
1342,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSO1,ACTIVE,Staff Sisdur Operasional 1
1343,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSOP,ACTIVE,Staf Sentra Operasi
1344,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSP,ACTIVE,Staff Sentra Pelaporan
1345,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSPE,ACTIVE,Staff Sosialisasi Peraturan
1346,CORPORATE_POSITION,SYSTEM,2020-01-05 16:27:37,SYSTEM,2020-01-05 16:27:37,STSPK,ACTIVE,Staff Sentra Proses Kredit
