ouCNBTPLID,ouCNCTPLID,ouIPPTPLID,ouTaxTPLID,laneType,directorat,subdirectorat,oUGrade,oUHashChild,oUID,oUJobDescription,oULevel,oUParentID,oUPayrollTaxTPLID,oUPosition
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0005,CD-018,CD-018-SDKOM,"GRADE-014;3283000-4925000;FAC-1603793761324,GRADE-001;3283000-4925000;FAC-1603793761324,GRADE-002;3612000-5418000;FAC-1603793761324,GRADE-003;3974000-5961000;FAC-1603793761324,GRADE-004;5167000-10334000;FAC-1603793761324,GRADE-005;6718000-13346000;FAC-1603793761324,GRADE-006;8734000-17466000;FAC-1603793761324,GRADE-007;11355000-22710000;FAC-1603793761324,GRADE-008;14762000-29524000;FAC-1603793761324,GRADE-009;19191000-38382000;FAC-1603793761324,GRADE-010;25908000-51816000;FAC-1603793761324,GRADE-011;34976000-69525000;FAC-1603793761324,GRADE-012;47218000-94436000;FAC-1603793761324,GRADE-013;47218000-94436000;FAC-1603793761324",TRUE,OUID-KOMUT10001,Komisaris Utama,LVL-000,NULL,PAY-1580288169116,LVL-000-KOMUT
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0002,CD-007,CD-007-SDKOAA,"GRADE-014;3283000-4925000;FAC-1603778861841,GRADE-001;3283000-4925000;FAC-1603778861841,GRADE-002;3612000-5418000;FAC-1603778861841,GRADE-003;3974000-5961000;FAC-1603778861841,GRADE-004;5167000-10334000;FAC-1603778861841,GRADE-005;6718000-13346000;FAC-1603778861841,GRADE-006;8734000-17466000;FAC-1603778861841,GRADE-007;11355000-22710000;FAC-1603778861841,GRADE-008;14762000-29524000;FAC-1603778861841,GRADE-009;19191000-38382000;FAC-1603778861841,GRADE-010;25908000-51816000;FAC-1603778861841,GRADE-011;34976000-69525000;FAC-1603778861841,GRADE-012;47218000-94436000;FAC-1603778861841,GRADE-013;47218000-94436000;FAC-1603778861841",TRUE,OUID-EOKOAF10129,"Executive Officer Kepatuhan Operasi, Anti Fraud & APUPPT",LVL-004,OUID-DDKNKR10128,PAY-1580288169116,LVL-004-EOKOAF
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKOAA,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOKOAF10130,Senior Officer Kepatuhan Operasi,LVL-005,OUID-EOKOAF10129,PAY-1580288169116,LVL-005-SOKOAF
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKOAA,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STKOAF10131,Staff Kepatuhan Operasi,LVL-006,OUID-EOKOAF10129,PAY-1580288169116,LVL-006-STKOAF
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKOAA,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STAFNA10132,Senior Officer Anti Fraud & APUPPT,LVL-005,OUID-EOKOAF10129,PAY-1580288169116,LVL-005-STAFNA
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKOAA,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STANTF10133,Staff Anti Fraud,LVL-006,OUID-EOKOAF10129,PAY-1580288169116,LVL-006-STANTF
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKOAA,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STAPUT10134,Staff APUPPT,LVL-006,OUID-EOKOAF10129,PAY-1580288169116,LVL-006-STAPUT
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0002,CD-007,CD-007-SDKK,"GRADE-014;3283000-4925000;FAC-1603778861841,GRADE-001;3283000-4925000;FAC-1603778861841,GRADE-002;3612000-5418000;FAC-1603778861841,GRADE-003;3974000-5961000;FAC-1603778861841,GRADE-004;5167000-10334000;FAC-1603778861841,GRADE-005;6718000-13346000;FAC-1603778861841,GRADE-006;8734000-17466000;FAC-1603778861841,GRADE-007;11355000-22710000;FAC-1603778861841,GRADE-008;14762000-29524000;FAC-1603778861841,GRADE-009;19191000-38382000;FAC-1603778861841,GRADE-010;25908000-51816000;FAC-1603778861841,GRADE-011;34976000-69525000;FAC-1603778861841,GRADE-012;47218000-94436000;FAC-1603778861841,GRADE-013;47218000-94436000;FAC-1603778861841",TRUE,OUID-EOKPKR10135,Executive Officer Kepatuhan Kredit,LVL-004,OUID-DDKNKR10128,PAY-1580288169116,LVL-004-EOKPKR
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKK,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOKPKR10136,Senior Officer Kepatuhan Kredit,LVL-005,OUID-EOKPKR10135,PAY-1580288169116,LVL-005-SOKPKR
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKK,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STKPKR10137,Staff Kepatuhan Kredit,LVL-006,OUID-EOKPKR10135,PAY-1580288169116,LVL-006-STKPKR
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0002,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603778861841,GRADE-001;3283000-4925000;FAC-1603778861841,GRADE-002;3612000-5418000;FAC-1603778861841,GRADE-003;3974000-5961000;FAC-1603778861841,GRADE-004;5167000-10334000;FAC-1603778861841,GRADE-005;6718000-13346000;FAC-1603778861841,GRADE-006;8734000-17466000;FAC-1603778861841,GRADE-007;11355000-22710000;FAC-1603778861841,GRADE-008;14762000-29524000;FAC-1603778861841,GRADE-009;19191000-38382000;FAC-1603778861841,GRADE-010;25908000-51816000;FAC-1603778861841,GRADE-011;34976000-69525000;FAC-1603778861841,GRADE-012;47218000-94436000;FAC-1603778861841,GRADE-013;47218000-94436000;FAC-1603778861841",TRUE,OUID-EOKTRL10138,Executive Officer Kontrol,LVL-004,OUID-DDKNKR10128,PAY-1580288169116,LVL-004-EOKTRL
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOKTRL10139,Senior Officer Kontrol 1,LVL-005,OUID-EOKTRL10138,PAY-1580288169116,LVL-005-SOKTRL
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STKTRS10140,Staff Kontrol 1,LVL-006,OUID-EOKTRL10138,PAY-1580288169116,LVL-006-STKTRS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOKTRD10141,Senior Officer Kontrol 2,LVL-005,OUID-EOKTRL10138,PAY-1580288169116,LVL-005-SOKTRD
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STKTRD10142,Staff Kontrol 2,LVL-006,OUID-EOKTRL10138,PAY-1580288169116,LVL-006-STKTRD
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOKTRT10143,Senior Officer Kontrol 3,LVL-005,OUID-EOKTRL10138,PAY-1580288169116,LVL-005-SOKTRT
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STKTRT10144,Staff Kontrol 3,LVL-006,OUID-EOKTRL10138,PAY-1580288169116,LVL-006-STKTRT
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOKTRE10145,Senior Officer Kontrol 4,LVL-005,OUID-EOKTRL10138,PAY-1580288169116,LVL-005-SOKTRE
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STKTRE10146,Staff Kontrol 4,LVL-006,OUID-EOKTRL10138,PAY-1580288169116,LVL-006-STKTRE
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOKTRA10147,Senior Officer Kontrol 5,LVL-005,OUID-EOKTRL10138,PAY-1580288169116,LVL-005-SOKTRA
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STKTRA10148,Staff Kontrol 5,LVL-006,OUID-EOKTRL10138,PAY-1580288169116,LVL-006-STKTRA
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOKTRN10149,Senior Officer Kontrol 6,LVL-005,OUID-EOKTRL10138,PAY-1580288169116,LVL-005-SOKTRN
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STKTRN10150,Staff Kontrol 6,LVL-006,OUID-EOKTRL10138,PAY-1580288169116,LVL-006-STKTRN
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOKTRH10151,Senior Officer Kontrol 7,LVL-005,OUID-EOKTRL10138,PAY-1580288169116,LVL-005-SOKTRH
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STKTRH10152,Staff Kontrol 7,LVL-006,OUID-EOKTRL10138,PAY-1580288169116,LVL-006-STKTRH
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOKTRP10153,Senior Officer Kontrol 8,LVL-005,OUID-EOKTRL10138,PAY-1580288169116,LVL-005-SOKTRP
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STKTRP10154,Staff Kontrol 8,LVL-006,OUID-EOKTRL10138,PAY-1580288169116,LVL-006-STKTRP
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOKLKS10155,Senior Officer Kontrol Luar Kota 1,LVL-005,OUID-EOKTRL10138,PAY-1580288169116,LVL-005-SOKLKS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-007,CD-007-SDKT,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STKLKS10156,Staff Kontrol Luar Kota 1,LVL-006,OUID-EOKTRL10138,PAY-1580288169116,LVL-006-STKLKS
